ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);PM10 (ug/m3);PM2.5 (ug/m3);SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;Presion (hPa);Temperatura (C)
412;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 10:00;647.52;11.72;21.07;1.55;1.91;0.93;21.95;102.59;0.80;82.15;-12.07;-77.08;100548.26;18.12
413;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 11:00;595.77;5.60;19.41;5.93;1.85;0.89;19.15;103.55;1.03;79.94;-12.07;-77.08;100565.84;18.39
414;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 12:00;631.62;6.66;17.82;10.94;1.34;0.75;19.11;106.79;1.26;75.95;-12.07;-77.08;100526.21;18.89
415;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 13:00;652.80;5.60;18.38;18.27;1.16;0.64;19.74;107.71;1.68;74.97;-12.07;-77.08;100468.25;18.94
416;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 14:00;767.69;8.78;19.53;19.33;1.08;0.69;22.29;112.00;2.19;79.64;-12.07;-77.08;100420.92;19.02
417;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 15:00;642.04;8.02;19.65;20.44;0.80;0.60;22.75;119.40;4.00;83.63;-12.07;-77.08;100339.79;18.95
418;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 16:00;573.99;7.76;21.14;29.79;0.92;0.66;19.63;121.01;3.00;83.34;-12.07;-77.08;100273.21;18.83
419;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 17:00;777.15;3.26;25.34;24.83;1.90;0.95;18.88;114.85;1.18;82.17;-12.07;-77.08;100243.09;18.52
420;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 18:00;832.96;13.93;26.05;28.09;1.28;0.87;16.84;113.63;0.33;79.96;-12.07;-77.08;100249.03;18.61
421;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 19:00;877.41;8.86;29.23;23.37;1.58;1.02;18.57;113.42;0.00;79.99;-12.07;-77.08;100308.94;17.98
422;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 20:00;755.71;10.10;29.32;20.31;1.62;0.99;19.06;113.56;0.00;81.65;-12.07;-77.08;100377.35;17.75
423;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 21:00;778.85;10.49;30.26;22.57;1.62;1.14;19.78;112.54;0.00;87.87;-12.07;-77.08;100416.11;17.40
424;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 22:00;554.81;7.28;28.29;17.61;1.77;1.21;18.83;115.87;0.00;88.97;-12.07;-77.08;100428.52;17.34
425;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 23:00;426.79;4.96;27.77;17.20;1.97;1.43;17.62;111.51;0.00;89.87;-12.07;-77.08;100403.01;17.02
426;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 00:00;358.34;3.37;28.03;16.54;3.13;1.81;16.87;99.73;0.00;92.26;-12.07;-77.08;100366.95;16.78
427;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 01:00;232.24;1.19;26.86;12.26;3.15;1.92;17.21;103.34;0.00;94.01;-12.07;-77.08;100348.89;16.69
428;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 02:00;204.87;2.61;25.67;1.97;3.00;1.85;18.17;100.94;0.00;92.08;-12.07;-77.08;100271.81;17.02
429;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 03:00;268.88;2.57;24.79;4.66;3.56;2.38;16.75;101.12;0.00;90.80;-12.07;-77.08;100210.65;17.13
430;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 04:00;252.28;1.58;24.63;7.85;3.44;2.36;16.22;102.96;0.00;90.68;-12.07;-77.08;100155.27;17.09
431;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 05:00;174.92;0.05;25.80;25.00;2.48;1.56;14.28;106.27;0.00;93.46;-12.07;-77.08;100171.95;16.84
432;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 06:00;248.69;1.55;28.07;29.81;2.47;1.40;15.07;102.81;0.00;96.03;-12.07;-77.08;100238.25;16.58
433;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 07:00;530.13;8.65;30.61;34.91;3.02;1.63;17.75;108.44;0.06;95.17;-12.07;-77.08;100300.73;16.48
434;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 08:00;810.56;15.52;30.93;31.30;3.25;1.73;19.41;108.92;0.19;93.01;-12.07;-77.08;100359.69;16.61
435;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 09:00;790.11;14.89;27.69;23.63;2.89;1.60;19.98;110.04;0.41;89.99;-12.07;-77.08;100417.31;16.83
436;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 10:00;789.70;15.66;25.62;16.43;2.27;1.31;22.38;110.32;0.76;87.98;-12.07;-77.08;100398.13;17.35
437;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 11:00;906.57;19.83;20.95;4.02;1.94;1.31;27.26;110.25;1.48;84.73;-12.07;-77.08;100323.88;18.22
438;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 12:00;973.52;22.16;18.59;11.09;1.79;1.32;26.09;114.83;1.61;81.42;-12.07;-77.08;100264.13;19.04
439;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 13:00;981.21;16.23;20.96;9.37;1.11;0.77;27.24;117.05;4.23;83.73;-12.07;-77.08;100193.51;18.81
440;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 14:00;850.63;15.22;17.81;7.58;1.14;0.87;25.97;117.74;4.99;83.07;-12.07;-77.08;100108.00;18.84
441;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 15:00;971.71;18.73;17.69;15.44;1.37;1.01;26.91;119.05;4.59;81.01;-12.07;-77.08;100029.74;19.32
442;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 16:00;913.95;11.51;22.38;35.22;1.67;1.15;21.06;122.30;3.15;83.68;-12.07;-77.08;99987.51;18.73
443;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 17:00;1262.98;12.95;29.68;64.10;2.54;1.80;16.18;120.42;0.56;84.25;-12.07;-77.08;99987.92;18.38
444;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 18:00;1267.32;16.29;32.15;57.87;2.97;2.04;17.95;117.26;0.13;85.81;-12.07;-77.08;100050.70;17.71
445;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 19:00;1724.07;29.74;33.46;35.43;3.66;2.52;23.25;109.64;0.00;86.48;-12.07;-77.08;100151.87;17.76
446;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 20:00;2002.78;37.67;35.17;24.21;4.87;2.55;26.57;106.20;0.00;87.80;-12.07;-77.08;100244.47;17.61
447;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 21:00;1641.03;29.36;32.95;21.54;2.20;1.35;24.74;104.14;0.00;88.55;-12.07;-77.08;100280.34;17.29
448;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 22:00;1528.37;26.45;32.86;21.56;4.27;1.72;23.64;102.76;0.00;89.34;-12.07;-77.08;100317.58;17.07
449;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/10/2020 23:00;888.51;11.48;29.45;20.13;3.31;1.50;18.73;102.23;0.00;91.09;-12.07;-77.08;100348.28;16.63
450;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/10/2020 00:00;446.97;1.93;27.14;20.27;3.44;1.50;16.79;93.01;0.00;92.30;-12.07;-77.08;100347.97;16.51
451;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/10/2020 01:00;244.60;0.05;24.85;19.57;2.21;1.28;15.90;89.41;0.00;92.33;-12.07;-77.08;100266.50;16.46
452;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/10/2020 02:00;258.92;0.16;24.86;16.75;2.99;1.51;15.78;81.91;0.00;92.29;-12.07;-77.08;100178.43;16.40
453;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/10/2020 03:00;202.44;0.00;24.60;21.80;3.36;1.49;14.99;84.41;0.00;93.30;-12.07;-77.08;100146.06;16.07
454;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/10/2020 04:00;222.68;1.04;24.34;25.11;3.17;1.37;13.92;93.58;0.00;92.63;-12.07;-77.08;100131.78;16.11
455;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/10/2020 05:00;349.05;1.62;26.83;14.68;3.84;2.77;15.82;88.81;0.00;93.12;-12.07;-77.08;100167.33;16.22
